id,ground_truth,text,Community,Id,Timestamp,User,is_admin,Adminship date,meta.Normalized Score,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Politeness,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Score1_normalized,Score2_normalized,Score3_normalized,Score4_normalized,Score5_normalized,Score1_binarized,Score2_binarized,Score3_binarized,Score4_binarized,Score5_binarized
politeness_wiki_585,polite,"I could go on from here, but this is essentially the underlying basis of my reasoning. Does this help explain my position?",Wikipedia,623795,2012-01-05 16:54:00,milkunderwood,False,,0.576967531679264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,polite,17,17,13,16,17,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2X19WQ6ZDDVY4,AYG3MF094634L,A37ADCYLCSB5O2,0.6375474445699841,0.6140909979542951,-0.2228311599837888,0.3776961836742654,0.6320497379195299,1,1,0,0,1
politeness_wiki_586,impolite,"Yeah, I already noticed that. Why can't people can just edit in a responsible fashion, or through ''discussion with others''?",Wikipedia,509758,2006-05-22 04:40:00,amidaniel,True,2006-05-29,-0.7099364731903273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,impolite,5,9,16,5,13,A377FGOJB9OTNG,A233ONYNWKDIYF,A1F4D2PZ7NNWTL,ABM77ZQWCHPNX,A13CO3B2BRXQLZ,-2.0173416111186064,-1.1051070816952244,0.4055325019096036,-1.839173926999288,-0.198409818121434,-1,-1,0,-1,0
politeness_wiki_587,impolite,"''Don't'' talk ''about'' me, in my virtual presence, and tell someone else to ignore me. Do you understand why this behavior is inappropriate?",Wikipedia,619320,2006-12-02 10:35:00,melchoir,True,2006-10-19,-1.4619854606465026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,impolite,11,6,13,2,9,AYG3MF094634L,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,A38N58BSMTA0BE,A2JKFTV0JXWMI6,-0.6898970832743112,-1.7498063615637942,-0.2228311599837888,-2.443774866273893,-1.0288693741623978,-1,-1,0,-1,-1
politeness_wiki_588,impolite,"Hi, Matt. Aren't you supposed to be banned?",Wikipedia,630786,2008-03-27 03:43:00,reelm,False,,-1.4903258647595614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,impolite,9,1,5,9,8,A1486XFUE4FA27,A9Y5N2QRY4PNW,AE3D6SE2D8UPQ,A2UBXHCHM2I6IL,A2MR8AA4I9S89Y,-1.132378592555743,-2.824305161344744,-1.8984675916995024,-1.0330393412998138,-1.2364842631726387,-1,-1,-1,-1,-1
politeness_wiki_589,impolite,"You said ''""undo. Raggz, you added the tag and THEN mentioned it on talk- you did not gain consensus first or even wait for anyone to discuss it.""'' Is consensus required to add a tag?",Wikipedia,501278,2008-02-05 02:47:00,raggz,False,,-0.4748088791847586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,impolite,13,15,14,9,5,A233ONYNWKDIYF,A22SZHZTF72TRM,AYG3MF094634L,A34A6MSJTD9A4L,A1BJTTNDDFZ3ZP,-0.2474155739928794,0.1842914780419152,-0.0133766060193246,-1.0330393412998138,-1.8593289302033615,0,0,0,-1,-1
politeness_wiki_590,impolite,"I've noticed that you're engaged in several edit wars, with Meliniki, regarding minor alterations to multiple Greek language articles. Perhaps you should consider discussing the changes on Meliniki's <url> instead?",Wikipedia,119849,2011-04-29 01:37:00,mephistophelian,False,,-0.9279869597637876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,impolite,9,17,9,5,11,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2AMGE57IJVSHF,A3IHLWMZNBLUR4,A3FYTE61RANQTF,-1.132378592555743,0.6140909979542951,-1.0606493758416455,-1.839173926999288,-0.6136395961419159,-1,1,-1,-1,-1
politeness_wiki_591,polite,"Your reasoning is very sound, it would appear that USGS is wrong and I have no problem with changing it back.  In general, what are your thoughts on using the GNIS database for park coordinates/elevations as we convert to the Geobox?",Wikipedia,620452,2007-08-15 15:29:00,verrucktedan,False,,0.5797200238911244,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,polite,21,18,17,15,11,AE3D6SE2D8UPQ,A22SZHZTF72TRM,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,1.5225104631328477,0.828990757910485,0.6149870558740679,0.1761625372493969,-0.6136395961419159,1,1,1,0,-1
politeness_wiki_592,polite,"Hi. I uploaded three very nice images in the <url>, can you please tell me what breed could that dog be?",Wikipedia,73769,2010-05-25 06:43:00,the cat and the owl,False,,1.3813668642831518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,polite,21,13,25,20,20,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,1.5225104631328477,-0.2455080418704646,2.290623487589781,1.183830769373739,1.2548944049502528,1,0,1,1,1
politeness_wiki_593,polite,Hi Finell: I have filed an RfC at <url>. Could you take a look at this matter and proffer some advice?,Wikipedia,226220,2010-01-18 00:58:00,brews ohare,False,,0.8443331175216725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,polite,21,21,17,13,17,A1T5YMBH35PDBX,A233ONYNWKDIYF,APMYUTI3V3Y6R,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,1.5225104631328477,1.473690037779055,0.6149870558740679,-0.22690475560034,0.6320497379195299,1,1,1,0,1
politeness_wiki_594,polite,"I'd love to help, but I'm not sure what you're asking me to look at, specifically. Is there a discussion ongoing that you can point to?",Wikipedia,257176,2010-01-11 12:58:00,boz,True,2009-04-13,0.6169037259609154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,polite,13,16,21,15,19,AE3D6SE2D8UPQ,A22SZHZTF72TRM,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,-0.2474155739928794,0.3991912379981052,1.4528052717319246,0.1761625372493969,1.0472795159400117,0,0,1,0,1
politeness_wiki_595,impolite,"So you are still sidestepping the question.  Please answer it directly:  please answer my question, clearly:  are you saying is that you cannot use the wiki to edit cooperatively with other people on the same text, or are you saying that you can use the wiki as it was intended and edit a single text cooperatively?",Wikipedia,625283,2008-03-10 16:22:00,stone put to sky,False,,-0.4637258193812187,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,impolite,9,17,17,7,9,A233ONYNWKDIYF,A2X9AEDAHF7O7S,AYG3MF094634L,A1F4D2PZ7NNWTL,AZOAW8JH5HJJK,-1.132378592555743,0.6140909979542951,0.6149870558740679,-1.4361066341495508,-1.0288693741623978,-1,1,1,-1,-1
politeness_wiki_596,impolite,"...and, really, BeeGees?  And not Peter Frampton?",Wikipedia,76371,2008-12-14 23:59:00,slrubenstein,True,2003-05-13,-0.9127688010921968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,impolite,8,7,13,12,9,A22SZHZTF72TRM,A6YO9886DY2SC,A2GSW5RBAT5LQ5,AYG3MF094634L,AHH34KPTA2LSS,-1.3536193471964588,-1.5349066016076045,-0.2228311599837888,-0.4284384020252084,-1.0288693741623978,-1,-1,0,0,-1
politeness_wiki_597,impolite,"<url> Well there is no name to the byline, which an article in a newspaper usually has, op-ed or editorials not so much. Do you not think you should have gone to talk before reverting btw?",Wikipedia,252078,2010-06-27 19:55:00,marknutley,False,,-0.5909937410357916,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,impolite,9,9,17,13,9,A233ONYNWKDIYF,APDWVWS2HMSFD,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2CE0KVP4A8J8K,-1.132378592555743,-1.1051070816952244,0.6149870558740679,-0.22690475560034,-1.0288693741623978,-1,-1,1,0,-1
politeness_wiki_598,polite,"Started, shall we post on the <url> page and ask for others to collaborate. Is that a good use of the WikiProject?",Wikipedia,277078,2006-07-05 22:52:00,hjkeats,False,,0.6091723679516272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,polite,15,24,25,15,15,AW6UIL04MLQ9N,AO5E3LWBYM72K,A3E157ZN8XPUKJ,AVHARSCRX7M9E,A1E0EK09CA5OIO,0.1950659352885523,2.1183893176476247,2.290623487589781,0.1761625372493969,0.2168199598990479,0,1,1,0,0
politeness_wiki_599,polite,"Great! Do you use IRC at all, or do you stay on-wiki?",Wikipedia,370178,2009-10-04 18:38:00,muzemike,True,2009-09-14,0.514399314882126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,polite,17,5,19,17,15,AYG3MF094634L,AVHARSCRX7M9E,AHH34KPTA2LSS,A38WUWONC7EXTO,A2JKFTV0JXWMI6,0.6375474445699841,-1.964706121519984,1.0338961638029962,0.5792298300991339,0.2168199598990479,1,-1,1,1,0
politeness_wiki_600,polite,"Ok.  By the way, may I note that is an excellent resource you have there.   I noticed the other day that we had acquired a list at <url> of unproduced scripts/stories - it seems entirely genuine and fits with material I have read elsewhere but was uncited - I wonder if you could help find a source for it?",Wikipedia,627439,2006-12-18 23:01:00,morwen,True,2003-11-16,0.6736371220789381,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,polite,17,20,17,17,17,A3GEHPUTISVNB4,A3L8MJ1C4OEDGV,A2ULMYRKQMNNFG,A38WUWONC7EXTO,AEYHIQUDWJ3KV,0.6375474445699841,1.258790277822865,0.6149870558740679,0.5792298300991339,0.6320497379195299,1,1,1,1,1
politeness_wiki_601,impolite,"Oh, lookee <url>: who put all the 'breakups' back with a blind revert???",Wikipedia,45337,2010-07-28 05:31:00,ohconfucius,False,,-1.4675604767391124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,impolite,9,1,13,5,2,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28ZB4ZB13BWAI,A2AMGE57IJVSHF,A29B522D0BX6HN,-1.132378592555743,-2.824305161344744,-0.2228311599837888,-1.839173926999288,-2.4821735972340844,-1,-1,0,-1,-1
politeness_wiki_602,impolite,"One to go. Shouldn't ""now welcome"" be ""not welcome""?",Wikipedia,621972,2009-06-16 13:28:00,hertz1888,False,,-0.5611448487598728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,impolite,9,15,13,10,10,A233ONYNWKDIYF,A2WKPCZU4U110T,A302M81U0HM7RJ,A2LTFK382VHMWY,AZOAW8JH5HJJK,-1.132378592555743,0.1842914780419152,-0.2228311599837888,-0.8315056948749454,-0.8212544851521568,-1,0,0,-1,-1
politeness_wiki_603,polite,I was wondering where you got your information for the dice statistics you recently added/changed in <url>.  Can you add a source to those tables?,Wikipedia,151044,2010-07-09 17:38:00,snottywong,False,,0.8080900483054461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,polite,17,17,13,24,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,AIPK94CUWL45W,0.6375474445699841,0.6140909979542951,-0.2228311599837888,1.989965355073213,0.6320497379195299,1,1,0,1,1
politeness_wiki_604,polite,Thanks! :) So we're allowed to do multiple revdels at a time now?,Wikipedia,479573,2010-07-15 17:26:00,theleftorium,True,2010-06-27,0.7986342875338897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,polite,20,21,16,17,17,A3L8MJ1C4OEDGV,A1BJTTNDDFZ3ZP,A26NYABOD7YBW8,A38WUWONC7EXTO,A1F4D2PZ7NNWTL,1.301269708492132,1.473690037779055,0.4055325019096036,0.5792298300991339,0.6320497379195299,1,1,0,1,1
politeness_wiki_605,polite,"Nice work so far on your rewrite of ""The One After the Superbowl"". Are you planning on including info about the Diet Coke fiasco?",Wikipedia,478708,2009-08-05 16:19:00,bradley0110,False,,1.264640794144814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,polite,13,21,21,21,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,-0.2474155739928794,1.473690037779055,1.4528052717319246,1.3853644157986076,0.6320497379195299,0,1,1,1,1
politeness_wiki_606,impolite,"SE, I've briefly blocked your bot because I see it's changing embedded links to footnotes again, against <url>. Did you discuss with anyone that you were doing this, or get permission to use it?",Wikipedia,185430,2005-12-12 14:07:00,slimvirgin,True,2005-03-23,-1.1858248152358144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,impolite,9,13,9,12,9,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A1G05O3HM7DNVZ,-1.132378592555743,-0.2455080418704646,-1.0606493758416455,-0.4284384020252084,-1.0288693741623978,-1,0,-1,0,-1
politeness_wiki_607,polite,Thank you very much for your kind comments but I don't recall if or when I made these contributions. Are you sure it was me?,Wikipedia,319340,2010-09-19 14:30:00,dr.k.,False,,1.4700953100283387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,polite,20,21,6,21,20,AYG3MF094634L,A302M81U0HM7RJ,A3TFQK7QK8X6LM,A34BMGP23XTAMN,A1HHQL4N00WU03,1.301269708492132,1.473690037779055,-1.689013037735038,1.3853644157986076,1.2548944049502528,1,1,-1,1,1
politeness_wiki_608,impolite,"I'd like to ask why you're so insistent on creating a page called <url>, which means the same thing as <url>.  Are you disagreeing that they mean the same thing, do you feel that the <url> article is bad, or do you feel that <url> is a better name for the article?",Wikipedia,265281,2006-05-25 20:14:00,tomthehand,True,2006-08-23,-0.8501148818547715,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,impolite,7,13,5,9,9,A2ZABRSFZKUOKV,AC25X12LNYY6Y,A22CF8BF9YQND7,A13CO3B2BRXQLZ,A3HZVDLYFUZ7KE,-1.5748601018371748,-0.2455080418704646,-1.8984675916995024,-1.0330393412998138,-1.0288693741623978,-1,0,-1,-1,-1
politeness_wiki_609,impolite,"Woohoo--279 hits! Hey Scientist, is that an all-time low?",Wikipedia,170195,2011-07-01 16:24:00,drmies,False,,-1.056487835075178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,impolite,10,12,11,13,8,A2WKPCZU4U110T,AYG3MF094634L,A3LXBP8T6JMY9B,A1RT9SQ9D9DLOV,A2BE71BN177IH3,-0.9111378379150272,-0.4604078018266546,-0.6417402679127172,-0.22690475560034,-1.2364842631726387,-1,-1,-1,0,-1
politeness_wiki_610,polite,I think it's time we considered a perma-block on the IP in question. Comments?,Wikipedia,445180,2006-03-06 23:13:00,maury markowitz,True,2004-11-22,0.8928471219491578,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,polite,21,21,13,25,17,A1J7EVLCZZQSEM,A16PRU8T6NZLN5,AEWF3138PFWEN,A1TMK6G1BLKVS2,A3EJ5TT2ZGBIDA,1.5225104631328477,1.473690037779055,-0.2228311599837888,2.191499001498081,0.6320497379195299,1,1,0,1,1
politeness_wiki_611,polite,"Oops, I also just realized that I probably shouldn't delete this image because I added a comment on the talk page.  Is this correct?",Wikipedia,527992,2007-08-01 04:09:00,calliopejen1,True,2007-07-31,0.6366449156221512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,polite,17,21,16,16,21,A2WKPCZU4U110T,AO5E3LWBYM72K,ARYGQ46IMW8AU,A38WUWONC7EXTO,A38N58BSMTA0BE,0.6375474445699841,1.473690037779055,0.4055325019096036,0.3776961836742654,1.4625092939604938,1,1,0,0,1
politeness_wiki_612,polite,Interesting. May I venture to enquire why?,Wikipedia,160921,2011-06-16 00:16:00,pdfpdf,False,,0.6459657509169552,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,polite,17,21,17,17,9,A233ONYNWKDIYF,A34A6MSJTD9A4L,A15YL2MKU0RY98,A1F4D2PZ7NNWTL,A9LK8OAITVXOQ,0.6375474445699841,1.473690037779055,0.6149870558740679,0.5792298300991339,-1.0288693741623978,1,1,1,1,-1
politeness_wiki_613,polite,This is now ready for transfer. I will leave it up to you if that is OK?,Wikipedia,555706,2008-08-14 05:51:00,granitethighs,False,,1.0950582895778116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,polite,20,18,15,21,19,A1486XFUE4FA27,A22SZHZTF72TRM,AYG3MF094634L,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,1.301269708492132,0.828990757910485,0.1960779479451395,1.3853644157986076,1.0472795159400117,1,1,0,1,1
politeness_wiki_614,impolite,"When someone explicitly states that they created the image themselves, then surely GFDL is at least implied? I know i forgot to add the tag but is it really necessary to put a delete template on the image?",Wikipedia,621429,2008-12-14 18:08:00,theresa knott,True,2003-06-17,-0.7117183878373347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,impolite,14,7,8,10,15,AYG3MF094634L,A2JG59YYWBBC5C,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,A2JKFTV0JXWMI6,-0.0261748193521635,-1.5349066016076045,-1.27010392980611,-0.8315056948749454,0.2168199598990479,0,-1,-1,-1,0
politeness_wiki_615,impolite,Why doesnt belong there??,Wikipedia,237220,2007-05-14 02:53:00,khullah,False,,-0.9157887168826608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,impolite,9,13,5,9,12,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28ZB4ZB13BWAI,A2AMGE57IJVSHF,A29B522D0BX6HN,-1.132378592555743,-0.2455080418704646,-1.8984675916995024,-1.0330393412998138,-0.4060247071316749,-1,0,-1,-1,0
politeness_wiki_616,impolite,"See my comments on the article's talk page, which is on my watchlist by the way. Be bold?",Wikipedia,300127,2006-05-22 20:13:00,william avery,False,,-0.4813840592159279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,impolite,13,13,15,11,9,A2UFD1I8ZO1V4G,A3Q5YG3X67WHFD,A3EJ5TT2ZGBIDA,A38WUWONC7EXTO,A1DTQSIIYIZL62,-0.2474155739928794,-0.2455080418704646,0.1960779479451395,-0.6299720484500769,-1.0288693741623978,0,0,0,-1,-1
politeness_wiki_617,polite,"I see you deleted the Shayla LaVeaux article, citing copyright problems. I'd like to see if I can't clean it up... is there any way I can see the deleted article?",Wikipedia,443305,2006-09-24 21:29:00,tabercil,True,2007-07-31,0.8961109782975059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,polite,17,20,21,19,13,A2YFPO0N4GIS25,A3CA5S8GR8TZ1U,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.6375474445699841,1.258790277822865,1.4528052717319246,0.9822971229488708,-0.198409818121434,1,1,1,1,0
politeness_wiki_618,polite,pls see my comments on your revert on the talk page.  Perhaps you'll consider undoing my revert?,Wikipedia,344363,2009-02-16 12:58:00,andrewjlockley,False,,0.533160679530573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,polite,9,17,20,17,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,-1.132378592555743,0.6140909979542951,1.2433507177674603,0.5792298300991339,1.4625092939604938,-1,1,1,1,1
politeness_wiki_619,polite,Wow! How did you find this?,Wikipedia,500504,2007-07-17 19:47:00,bridgeplayer,False,,0.6331765654558104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,polite,13,19,21,25,13,A233ONYNWKDIYF,A2WKPCZU4U110T,A6YO9886DY2SC,AO5E3LWBYM72K,A1DTQSIIYIZL62,-0.2474155739928794,1.043890517866675,1.4528052717319246,2.191499001498081,-0.198409818121434,0,1,1,1,0
politeness_wiki_620,impolite,"How about this for a novel solution?  The next time a banned editor posts something to your page, why not delete it yourself with an edit summary of ""Sorry, I'm topic-banned from discussing this""?",Wikipedia,627980,2012-07-28 19:49:00,a quest for knowledge,False,,-1.2306537702932232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,impolite,6,13,9,9,9,ANGX5PAAYGL9P,ANMGOZ451W9ZN,A1KC138MX47DXA,A1F4D2PZ7NNWTL,AZ1RJVNOZFIWV,-1.7961008564778906,-0.2455080418704646,-1.0606493758416455,-1.0330393412998138,-1.0288693741623978,-1,0,-1,-1,-1
politeness_wiki_621,polite,"Problem is how do you recognise the categories, as there are thousands of them. I have already made a program that scans the database, and can locate the unstubbed articles, so finding the untagged stubs is ok, and AWB automatically adds the stub tag if the article is short, I just can't think how you could program it to automatically guess the type of stub, any ideas?",Wikipedia,620752,2006-01-19 17:51:00,bluemoose,True,2005-07-20,0.5990216811307933,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,polite,17,13,21,17,13,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A2LQ33BQ8G259D,A1RT9SQ9D9DLOV,A22CF8BF9YQND7,0.6375474445699841,-0.2455080418704646,1.4528052717319246,0.5792298300991339,-0.198409818121434,1,0,1,1,0
politeness_wiki_622,impolite,"Look dude, <url> was ALSO just deleted. What makes 2005 so special?",Wikipedia,580725,2009-06-27 20:07:00,timneu22,False,,-2.0882062688025105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,impolite,5,5,5,9,9,AZN83WTGUR1JZ,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,-2.0173416111186064,-1.964706121519984,-1.8984675916995024,-1.0330393412998138,-1.0288693741623978,-1,-1,-1,-1,-1
politeness_wiki_623,impolite,"I've always been intrigued by 'dark-complected man.' What's with the radio, and fist in the air?",Wikipedia,626897,2012-01-24 04:33:00,joegoodfriend,False,,-0.5183819369001386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,impolite,9,14,13,10,13,A233ONYNWKDIYF,AYG3MF094634L,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,-1.132378592555743,-0.0306082819142746,-0.2228311599837888,-0.8315056948749454,-0.198409818121434,-1,0,0,-1,0
politeness_wiki_624,impolite,"Wow, you waited a whole ten minutes. What's the problem?",Wikipedia,452850,2006-03-07 20:04:00,android79,True,2005-09-12,-2.2512196473073915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,impolite,8,2,4,1,1,ANMGOZ451W9ZN,A22SZHZTF72TRM,AW6UIL04MLQ9N,A3H7G3TQXAYGYD,A117G4HSX1Y0LQ,-1.3536193471964588,-2.609405401388554,-2.1079221456639665,-2.6453085126987617,-2.6897884862443253,-1,-1,-1,-1,-1
politeness_wiki_625,impolite,to the Citations missing template. What's the deal?,Wikipedia,607777,2007-07-04 06:53:00,exploding boy,True,2004-04-11,-1.572304866707324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,impolite,9,9,5,8,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3GOI327COFGY5,A2GODV4YZGD8X9,A29B522D0BX6HN,-1.132378592555743,-1.1051070816952244,-1.8984675916995024,-1.2345729877246825,-1.8593289302033615,-1,-1,-1,-1,-1
