id,ground_truth,text,status_id,user_id,screen_name,created_at,relevant_paula,relevant_fabio,frame_paula,frame_fabio,relevance_agreement_check,relevant_ra,mturk_annotation,WorkerId
relevance_tweets17_439,relevant,It's not acceptable that there are millions of people who work 40 hours a week and yet they're living in poverty.,833107078751285252,29442313,SenSanders,2017-02-19T00:13:00.000Z,1.0,1.0,fairness and equality,morality,True,1.0,"['irrelevant', 'relevant']","['A2Q1YS118AO2BP', 'A2R2YZTSME1K3F']"
relevance_tweets17_440,relevant,Met this morning with tribal leaders from the Leech Lake Band of Ojibwe for update on construction of the new Bug-O-Nay-Ge-Shig High School. https://t.co/S79lGMG6Yq,844231877175271428,516880804,BettyMcCollum04,2017-03-21T16:58:59.000Z,1.0,1.0,other,,True,1.0,"['irrelevant', 'irrelevant']","['A2KLJKDG90K1PP', 'A2R2YZTSME1K3F']"
relevance_tweets17_441,relevant,"Most detainees I met today are seeking asylum, fleeing violent gangs or religious persecution. Few have had access to attorneys &amp; several need medical care but have not received it. They told us that they are confined in small cells for up to 23 hours a day. #EndFamilySeparation",1008137694373744640,558769636,RepBonamici,2018-06-17T00:02:11.000Z,1.0,1.0,security and defense,quality of life,True,1.0,"['relevant', 'relevant']","['A2Q1YS118AO2BP', 'A2R2YZTSME1K3F']"
relevance_tweets17_442,relevant,"It's official: JBMDL will receive the KC-46 refueling tanker. This is what we have been fighting for, South Jersey!",819628078527905792,2962994194,RepTomMacArthur,2017-01-12T19:32:16.000Z,1.0,1.0,capacity and resources,other,True,1.0,"['relevant', 'relevant']","['A17D6BK59S31BM', 'A2Q1YS118AO2BP']"
relevance_tweets17_443,relevant,"While I’m glad @NIH is acknowledging this problem, it must take concrete, proactive steps to stop sexual harassment and other discriminatory practices against researchers. More must be done to support working environments free from harassment.
https://t.co/H32TY42o6R",1042911285971628032,293131808,PattyMurray,2018-09-20T23:00:01.000Z,1.0,1.0,health and safety,policy prescription and evaluation,True,1.0,"['relevant', 'relevant']","['A2Q1YS118AO2BP', 'A2R2YZTSME1K3F']"
relevance_tweets17_444,relevant,"No matter their job, city or state, Americans deserve peace of mind for when they or a loved one falls ill. https://t.co/hELhTm1Lqw #HFANow https://t.co/FLiywQQ6Pn",843488572292419585,581141508,RepMarcyKaptur,2017-03-19T15:45:21.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['relevant', 'relevant']","['A32CMQGGTSUK6Z', 'ACDX50KGPE97I']"
relevance_tweets17_445,relevant,Thank you @RepKenMarchant for co-signing my letter outlining shared pro-life priorities for Congress and Pres Trump: https://t.co/20jNy1MSYd,825327819609698304,950328072,RepPittenger,2017-01-28T13:01:00.000Z,1.0,1.0,policy prescription and evaluation,health and safety,True,1.0,"['irrelevant', 'relevant']","['A2Q1YS118AO2BP', 'A2R2YZTSME1K3F']"
relevance_tweets17_446,relevant,"I voted against H.R. 2910, which ignores private property rights and the environment in favor of corporate profits.",887802007536455685,31801993,FrankPallone,2017-07-19T22:31:07.000Z,1.0,1.0,political,political,True,1.0,"['irrelevant', 'relevant']","['A2Q1YS118AO2BP', 'A38DC3BG1ZCVZ2']"
relevance_tweets17_447,relevant,"The  Trump  Administration  wants  to  gut  safety  regulations  put  in  place after #DeepwaterHorizon. They  may  have  forgotten  its  devastation, but we haven’t.
We don't want an oil spill off our Jersey Shore!!
#SafeCOASTAct  #ProtectOurCoast https://t.co/PWGdZdMZfj",1047555285957718021,3122099613,DonaldNorcross,2018-10-03T18:33:37.000Z,1.0,1.0,constitutionality and jurisprudence,health and safety,True,1.0,"['relevant', 'irrelevant']","['A23WTODPHXZ68Y', 'A2Q1YS118AO2BP']"
relevance_tweets17_448,relevant,We haven't had significant regulatory reform in more than 70 years. #Ohio #smallbiz need these reforms. #PassRAA: https://t.co/herczJVSXB,857969910856769536,18915145,senrobportman,2017-04-28T14:49:01.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['relevant', 'relevant']","['A2KLJKDG90K1PP', 'ATR6RB1RULOC0']"
relevance_tweets17_449,relevant,"Today, and every other day, we must remember to live the dream that Dr. King had for this country. #KingdomDayParade https://t.co/ZgXIJvVbsR",953087660649693184,239949176,RepKarenBass,2018-01-16T02:13:00.000Z,1.0,1.0,cultural identity,other,True,1.0,"['relevant', 'relevant']","['A2R2YZTSME1K3F', 'A32CMQGGTSUK6Z']"
relevance_tweets17_450,relevant,Day 1 of 80th annual @NDWS begins today through March 11 – best wishes to all attending #NorthDakota’s oldest Ag show in #ValleyCity. https://t.co/9I4yz3UX39,838072017618366465,382791093,SenJohnHoeven,2017-03-04T17:01:54.000Z,1.0,1.0,other,,True,1.0,"['relevant', 'irrelevant']","['A2Q1YS118AO2BP', 'ACDX50KGPE97I']"
relevance_tweets17_451,relevant,With Ranking Member @RepJerryNadler and my Judiciary colleagues at press conference to introduce the Special Counsel Integrity Act in the House. #twill #chicago https://t.co/e3lUl7ccyV,984429949334548480,36948268,RepGutierrez,2018-04-12T13:56:04.000Z,1.0,1.0,constitutionality and jurisprudence,policy prescription and evaluation,True,1.0,"['relevant', 'relevant']","['A2Q1YS118AO2BP', 'A3GUJ6JD25FX7O']"
relevance_tweets17_452,relevant,"It's been 6 months since we passed #TaxReform. 
The results are clear: #TaxReformWorks.
✓ Rebuilding the middle class
✓ Returning America’s competitive edge
✓ Historically low unemployment numbers
✓ Bigger paychecks https://t.co/5QNB4HyNdE",1009475005665734656,1209417007,SteveScalise,2018-06-20T16:36:11.000Z,1.0,1.0,economic,policy prescription and evaluation,True,1.0,"['irrelevant', 'relevant']","['A2Q1YS118AO2BP', 'A2R2YZTSME1K3F']"
relevance_tweets17_453,irrelevant,Wishing all who celebrate a very #MerryChristmas! ,945270488837885952,2167097881,SenBooker,2017-12-25T12:30:21.000Z,0.0,0.0,,,True,0.0,"['irrelevant', 'irrelevant']","['A23WTODPHXZ68Y', 'A3CVY8G619MGTI']"
relevance_tweets17_454,relevant,JUST IN: Nonpartisan Tax Policy Center has concluded @HouseGOP's final tax bill raises taxes on 86 million middle class households. The #GOPTaxScam is a shameful betrayal of working families. https://t.co/5PXpKp6pRx,942876627834249216,516880804,BettyMcCollum04,2017-12-18T21:58:00.000Z,1.0,1.0,constitutionality and jurisprudence,economic,True,1.0,"['relevant', 'relevant']","['A2Q1YS118AO2BP', 'A3GUJ6JD25FX7O']"
relevance_tweets17_455,relevant,Now w/ rise of anti-Semitic events we must use Holocaust Remembrance Day to honor the words “Never Again” → https://t.co/783FXtD00V,856546057270030336,25781141,repsandylevin,2017-04-24T16:31:08.000Z,1.0,1.0,morality,morality,True,1.0,"['irrelevant', 'irrelevant']","['A2Q1YS118AO2BP', 'ACDX50KGPE97I']"
relevance_tweets17_456,relevant,"Today, I met the South Korean Ambassador to the United States Cho Yoon-Je.  We had a long and productive conversation on #NorthKorea, the #trade deficit, and regional security burden sharing. https://t.co/905iUyjFfB",1039959689973383168,30216513,BradSherman,2018-09-12T19:31:26.000Z,1.0,1.0,external regulation and reputation,external regulation and reputation,True,1.0,"['relevant', 'relevant']","['A2KLJKDG90K1PP', 'A32CMQGGTSUK6Z']"
relevance_tweets17_457,relevant,".@NASA astronaut, PhD microbiologist Kate Rubins has done some pretty cool stuff in her career. Great to meet you @Astro_Kate7! #WomenInSTEM https://t.co/lYun9medkl",857330763137769473,2962868158,RepDonBeyer,2017-04-26T20:29:17.000Z,1.0,1.0,political,,True,1.0,"['irrelevant', 'irrelevant']","['A32CMQGGTSUK6Z', 'ATR6RB1RULOC0']"
relevance_tweets17_458,relevant,"Yesterday, I met with @GDMS Chairman &amp; CEO Phebe Novakovic and held a productive discussion regarding border technology and combat vehicles. https://t.co/lSR09mvqgy",986968820484132865,210926192,RepCuellar,2018-04-19T14:04:38.000Z,1.0,1.0,security and defense,,True,1.0,"['relevant', 'relevant']","['A2Q1YS118AO2BP', 'ATR6RB1RULOC0']"
relevance_tweets17_459,relevant,"Servicemembers, vets, seniors, and small businesses all support the @CFPB rule. Only people who don’t? Bank lobbyists. Oh, and @Equifax.",922979444368793601,970207298,SenWarren,2017-10-25T00:13:42.000Z,1.0,1.0,policy prescription and evaluation,public opinion,True,1.0,"['relevant', 'relevant']","['A2KLJKDG90K1PP', 'A9K0CV70JWG1W']"
relevance_tweets17_460,irrelevant,Wishing all a very happy Thanksgiving! https://t.co/u440TdRMdW,933716807541719041,600463589,MikeCrapo,2017-11-23T15:20:09.000Z,0.0,0.0,,,True,0.0,"['irrelevant', 'irrelevant']","['A17D6BK59S31BM', 'A37WDOIQH6JM6V']"
relevance_tweets17_461,relevant,"No, Mr. President, the Attorney General’s job is not to protect you. https://t.co/Stp8jobTC8",949354621008478211,137794015,RepTedDeutch,2018-01-05T18:59:14.000Z,1.0,1.0,political,other,True,1.0,"['relevant', 'irrelevant']","['A17D6BK59S31BM', 'A2Q1YS118AO2BP']"
relevance_tweets17_462,relevant,"Great to see the students from Clark Montessori in Cincinnati, OH as they visited the Capitol today! https://t.co/0ckN47qfx0",976535415254585354,18915145,senrobportman,2018-03-21T19:06:00.000Z,1.0,1.0,other,,True,1.0,"['relevant', 'irrelevant']","['A2Q1YS118AO2BP', 'A2R2YZTSME1K3F']"
relevance_tweets17_463,relevant,"On the floor about to offer and speak on my amendment to eliminate subsistence fees at BOP halfway houses, which house DC Code felons.",907689277181583360,23600262,EleanorNorton,2017-09-12T19:36:02.000Z,1.0,1.0,economic,policy prescription and evaluation,True,1.0,"['relevant', 'relevant']","['A32CMQGGTSUK6Z', 'A3CVY8G619MGTI']"
relevance_tweets17_464,relevant,This SCOTUS decision will give current DACA recipients the chance to renew their work permits but is not a permanent solution for #Dreamers. We must continue to push for legislation that offers an earned path to citizenship for these young people. https://t.co/MBcgtcVnxE,968193353799127040,1061385474,RepLujanGrisham,2018-02-26T18:37:38.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['relevant', 'irrelevant']","['A23WTODPHXZ68Y', 'A2Q1YS118AO2BP']"
relevance_tweets17_465,relevant,On my way to the @WhiteHouse for the signing of our biggest #RedTapeRollback win yet - rolling back a burdensome Obama-era education rule.,846435148887412737,17544524,ToddRokita,2017-03-27T18:54:00.000Z,1.0,1.0,political,political,True,1.0,"['relevant', 'relevant']","['A17D6BK59S31BM', 'A2R2YZTSME1K3F']"
relevance_tweets17_466,relevant,"In light of the health-care bill stalling and the concerns raised in my town hall meetings, I was struck by the... https://t.co/3mHxxonlct",852256145335037953,1499993378,RepSanfordSC,2017-04-12T20:24:33.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['irrelevant', 'relevant']","['A2Q1YS118AO2BP', 'ATR6RB1RULOC0']"
relevance_tweets17_467,relevant,"I was about to tweet: Acting AG Sally Yates, who refuses to defend lawful Trump 7 country refugee ban is ""a short timer"". Too late-fired.",826255801077608448,48117116,SteveKingIA,2017-01-31T02:28:28.000Z,1.0,1.0,political,policy prescription and evaluation,True,1.0,"['relevant', 'relevant']","['A23WTODPHXZ68Y', 'A2KLJKDG90K1PP']"
relevance_tweets17_468,relevant,I had the pleasure of visiting President George H.W. Bush at the White House shortly after I was sworn into the House. I recall standing in awe of the ultimate patriot who had served his nation with distinction in so many ways. https://t.co/LWeGAdAVij,1068957034966470656,22545491,KenCalvert,2018-12-01T19:56:32.000Z,1.0,1.0,other,other,True,1.0,"['relevant', 'relevant']","['A17D6BK59S31BM', 'ACDX50KGPE97I']"
relevance_tweets17_469,relevant,The passing of President George H W Bush is also the passing of civility and a sense of decency in our polity.,1069012060896399360,78445977,GerryConnolly,2018-12-01T23:35:11.000Z,1.0,1.0,political,political,True,1.0,"['relevant', 'relevant']","['A2KLJKDG90K1PP', 'A3CVY8G619MGTI']"
relevance_tweets17_470,relevant,This recording of a mass trial at the border is horrifying. 'Zero-tolerance' policies have separated families without any clear plan in place to reunify them. Heartless policies from a heartless administration hell-bent on cruelty. #FamiliesBelongTogether https://t.co/FQ58V6i7Ad,1007291695841636352,28602948,RepRaulGrijalva,2018-06-14T16:00:29.000Z,1.0,1.0,morality,morality,True,1.0,"['relevant', 'relevant']","['A2Q1YS118AO2BP', 'A3CVY8G619MGTI']"
relevance_tweets17_471,irrelevant,"Psalm 86:1 Incline You ear, O Lord and answer me; For I am afflicted and needy.",848864214978580483,15600527,RepShimkus,2017-04-03T11:46:14.000Z,0.0,0.0,,,True,0.0,"['irrelevant', 'irrelevant']","['A17D6BK59S31BM', 'A32CMQGGTSUK6Z']"
relevance_tweets17_472,relevant,"#SCOTUS nominees require 60 votes &amp; if a nominee cannot clear 60 votes, then it is the nominee who should be changed, not the rules",849754775193255936,117501995,SenatorCantwell,2017-04-05T22:45:00.000Z,1.0,1.0,political,political,True,1.0,"['relevant', 'relevant']","['A37WDOIQH6JM6V', 'ATR6RB1RULOC0']"
relevance_tweets17_473,relevant,"House passes bipartisan bill I sponsored that ensures we’re prepared &amp; can respond to major health security events like bioterrorism,emerging infectious diseases &amp; natural disasters.The bill supports development of new treatments &amp; stockpiling of medications in case of emergency. https://t.co/JNoGHvBPpi",1044697587130019840,31801993,FrankPallone,2018-09-25T21:18:08.000Z,1.0,1.0,,health and safety,True,1.0,"['relevant', 'relevant']","['A17D6BK59S31BM', 'A3CVY8G619MGTI']"
relevance_tweets17_474,relevant,"Today, America will celebrate the life of Reverend Billy Graham as he lies in honor in the U.S. Capitol Rotunda. His life &amp; his legacy of faith &amp; service will live on in our hearts forever. Watch the memorial service here: https://t.co/5PdC3lqTYz",968879310688972800,246769138,RepEdRoyce,2018-02-28T16:03:23.000Z,1.0,1.0,other,other,True,1.0,"['irrelevant', 'relevant']","['A23WTODPHXZ68Y', 'A2Q1YS118AO2BP']"
relevance_tweets17_475,relevant,"@DeptVetAffairs We're also following up with the @DeptVetAffairs to get real answers.
Our letter to Secretary Wilkie asks for clear answers on whether the VA plans to calculate the difference in payments and retroactively pay beneficiaries who are owed money. https://t.co/HYhyEkzLap",1068633524952096768,1135486501,RepScottPeters,2018-11-30T22:31:01.000Z,1.0,1.0,other,,True,1.0,"['relevant', 'relevant']","['A23WTODPHXZ68Y', 'A2Q1YS118AO2BP']"
relevance_tweets17_476,relevant,It's #SmallBusinessWeek &amp; I'm proud to help honor @BellaWklein in Burlington for their success &amp; working w @IowaSBDC to better the business!,859409416856018945,510516465,daveloebsack,2017-05-02T14:09:06.000Z,1.0,1.0,economic,economic,True,1.0,"['relevant', 'irrelevant']","['A32CMQGGTSUK6Z', 'ATR6RB1RULOC0']"
relevance_tweets17_477,relevant,Read in @UnionLeader about my visit to the Cheshire Career Center to discuss efforts to connect employers with educators and my legislation the Workforce Development Investment Act. https://t.co/rVZE9lE0HC,961358217778483201,1058717720,RepAnnieKuster,2018-02-07T21:57:14.000Z,1.0,1.0,policy prescription and evaluation,,True,1.0,"['relevant', 'relevant']","['A2R2YZTSME1K3F', 'ATR6RB1RULOC0']"
relevance_tweets17_478,relevant,"Open &amp; free internet is vital in today's digital age, but @POTUS &amp; @FCC put #netneutrality next up on chopping block https://t.co/97s7vtNSTu",847813888833966083,1410590874,PeterWelch,2017-03-31T14:12:37.000Z,1.0,1.0,other,policy prescription and evaluation,True,1.0,"['relevant', 'relevant']","['A2Q1YS118AO2BP', 'A2R2YZTSME1K3F']"
relevance_tweets17_479,irrelevant,@DRUDGE_REPORT News flash.... All signals from space are comprised of energy.  #sassywithmassie,848931470005633025,975200486,RepThomasMassie,2017-04-03T16:13:29.000Z,0.0,0.0,,,True,0.0,"['relevant', 'irrelevant']","['A2Q1YS118AO2BP', 'A32CMQGGTSUK6Z']"
relevance_tweets17_480,relevant,"I had a great time visiting @ymcampduncan and Camp Independence today in Ingleside. Young people, including some with spina bifida, learn confidence, cooperation, and make new friends during their week at camp. @YMCAChicago https://t.co/4OJiGQAbwB",1014215412249251842,1071840474,RepSchneider,2018-07-03T18:32:52.000Z,1.0,1.0,other,other,True,1.0,"['irrelevant', 'irrelevant']","['A32CMQGGTSUK6Z', 'ATR6RB1RULOC0']"
relevance_tweets17_481,relevant,We also discussed the tragic #Manchester attack and I discussed a three pronged approach for combating the terrorist threat. https://t.co/zrY1DuDAtU,867453098708652035,18915145,senrobportman,2017-05-24T18:51:49.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['relevant', 'relevant']","['A2KLJKDG90K1PP', 'A2R2YZTSME1K3F']"
relevance_tweets17_482,relevant,We need Trump to immediately implement a sustained US diplomatic campaign to defuse current Korean #nuclear crisis. https://t.co/zEAwqUPauB,917779893819183108,21406834,SenMarkey,2017-10-10T15:52:32.000Z,1.0,1.0,external regulation and reputation,external regulation and reputation,True,1.0,"['relevant', 'relevant']","['A2Q1YS118AO2BP', 'A3CVY8G619MGTI']"
relevance_tweets17_483,relevant,Please join me today in wishing the @USMC a very happy 243rd birthday. Thank you to all of those who have served and are currently serving as a U.S. Marine! #MarineCorpsBirthday https://t.co/Hy0fFT3rT4,1061280784349384705,2964287128,RepRickAllen,2018-11-10T15:33:51.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['relevant', 'relevant']","['A2Q1YS118AO2BP', 'A3GUJ6JD25FX7O']"
relevance_tweets17_484,relevant,"2) We must crack down on ""straw men"" purchasers, when people legally buy guns and then sell them to people who cannot get them legally.",968633220735602689,29442313,SenSanders,2018-02-27T23:45:30.000Z,1.0,1.0,security and defense,health and safety,True,1.0,"['relevant', 'irrelevant']","['A32CMQGGTSUK6Z', 'A9K0CV70JWG1W']"
relevance_tweets17_485,relevant,"This quote from a small business owner sums up Wisconsin's economy right now: ""It's not who can I hire, it's how many can I hire?"" https://t.co/sYON3wBSEl #SmallBusinessWeek",992408657236320258,234022257,SeanDuffyWI,2018-05-04T14:20:36.000Z,1.0,1.0,economic,economic,True,1.0,"['irrelevant', 'relevant']","['A2R2YZTSME1K3F', 'ACDX50KGPE97I']"
relevance_tweets17_486,relevant,"The Trump Administration is moving thousands of kids into “tent cities” in the desert – which really should be called detention camps. 
Our government is committing child abuse. @HouseGOP, when will you speak up?
https://t.co/6mLPh89xJo",1046843986340663298,248735463,RepBarbaraLee,2018-10-01T19:27:10.000Z,1.0,1.0,health and safety,"law and order, crime and justice",True,1.0,"['relevant', 'relevant']","['A2Q1YS118AO2BP', 'A37WDOIQH6JM6V']"
relevance_tweets17_487,relevant,Science is under attack in this administration as #TrumpCuts to agencies put research programs on the chopping block https://t.co/2RXjoU8Nnb,854072301918334984,249787913,SenatorCarper,2017-04-17T20:41:19.000Z,1.0,1.0,political,other,True,1.0,"['relevant', 'relevant']","['A17D6BK59S31BM', 'A37WDOIQH6JM6V']"
relevance_tweets17_488,relevant,"I’ll be on @TheLeadCNN soon to share my thoughts on the latest concerning the murder of Jamal Khashoggi, the future of U.S.-Saudi relations, and more. Tune in.",1053376820584812547,247334603,SenatorDurbin,2018-10-19T20:06:19.000Z,1.0,1.0,external regulation and reputation,,True,1.0,"['relevant', 'relevant']","['A2R2YZTSME1K3F', 'ATR6RB1RULOC0']"
relevance_tweets17_489,relevant,Thank you for helping us honor Sarah Meece! She's been a loyal advocate for the people of Kentucky's Fifth Congressional District. https://t.co/LVlZq0QYG3,880886728818610176,550401754,RepHalRogers,2017-06-30T20:32:16.000Z,1.0,1.0,political,political,True,1.0,"['irrelevant', 'irrelevant']","['A2KLJKDG90K1PP', 'A2Q1YS118AO2BP']"
relevance_tweets17_490,relevant,GOP reintroduce #TrumpCare bill. What’s it called when you keep doing the same thing &amp; expect different results? https://t.co/MiLUZLWJkZ,855137077759016964,236279233,NormaJTorres,2017-04-20T19:12:21.000Z,1.0,1.0,constitutionality and jurisprudence,policy prescription and evaluation,True,1.0,"['relevant', 'relevant']","['A2R2YZTSME1K3F', 'A3CVY8G619MGTI']"
relevance_tweets17_491,relevant,Enjoyed visiting with @NationalService nominee Barbara Stewart. The CNCS promotes community service through operations like the @AmeriCorpsNCCC campus in #Vicksburg. https://t.co/9dyfOIap8Q,954032360462344195,555474658,SenThadCochran,2018-01-18T16:46:54.000Z,1.0,1.0,quality of life,,True,1.0,"['relevant', 'relevant']","['A37WDOIQH6JM6V', 'ACDX50KGPE97I']"
relevance_tweets17_492,relevant,We need to allow the VA to research how marijuana can help our veterans. That’s why I cosponsored the VA Medicinal Cannabis Research Act of 2018 earlier this week. Read more about the bill from @washingtonpost https://t.co/3b96tVHci2,987783782181883905,1068499286,LtGovDennyHeck,2018-04-21T20:03:00.000Z,1.0,1.0,policy prescription and evaluation,health and safety,True,1.0,"['relevant', 'relevant']","['A17D6BK59S31BM', 'A2R2YZTSME1K3F']"
relevance_tweets17_493,relevant,"Joined @BakerCollege-Allen Park &amp; the @Guidance_Center for a critical discussion about how we can work together to combat the #opioid epidemic, which is impacting too many MI families. My focus→solutions that will save lives while not stigmatizing those with real medical needs. https://t.co/BlhP212G2r",979403230030585856,2970279814,RepDebDingell,2018-03-29T17:01:41.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['relevant', 'irrelevant']","['A17D6BK59S31BM', 'A23WTODPHXZ68Y']"
relevance_tweets17_494,relevant,"While Senate Republicans try to strip health care from millions @HouseDemocrats fight for Better Jobs, Better Wages and a Better Future",890691645510963201,467823431,RepJeffries,2017-07-27T21:53:31.000Z,1.0,1.0,quality of life,health and safety,True,1.0,"['relevant', 'relevant']","['A23WTODPHXZ68Y', 'A2KLJKDG90K1PP']"
relevance_tweets17_495,relevant,USS Ford is a wonderful way to honor President Ford’s service as not just President but also an officer in the @USNavy https://t.co/w19dagOZoR,888856259302174720,236511574,SenGaryPeters,2017-07-22T20:20:21.000Z,1.0,1.0,,,True,1.0,"['relevant', 'relevant']","['A37WDOIQH6JM6V', 'ATR6RB1RULOC0']"
relevance_tweets17_496,relevant,Happening NOW: On @CNN talking to @ErinBurnett on @OutFrontCNN. Tune in to watch live,862094112463478784,117501995,SenatorCantwell,2017-05-09T23:57:08.000Z,1.0,1.0,political,,True,1.0,"['relevant', 'relevant']","['A2Q1YS118AO2BP', 'A9K0CV70JWG1W']"
relevance_tweets17_497,irrelevant,Big game tonight! Let's go Dodgers! #ThisTeam https://t.co/7y2Bs36oHu,925773331412013056,22545491,KenCalvert,2017-11-01T17:15:36.000Z,0.0,0.0,,,True,0.0,"['irrelevant', 'irrelevant']","['A37WDOIQH6JM6V', 'ACDX50KGPE97I']"
relevance_tweets17_498,relevant,@JenScopist I have signed onto the #NetNeutrality CRA. TY for reaching out on this.,956997048657678336,122174004,repdinatitus,2018-01-26T21:07:31.000Z,1.0,1.0,political,policy prescription and evaluation,True,1.0,"['relevant', 'relevant']","['A2Q1YS118AO2BP', 'A38DC3BG1ZCVZ2']"
relevance_tweets17_499,relevant,"Almost exactly one year ago, millions of Americans joined the Women’s March in support of shared values - including access to safe, affordable health care services. We stood together then, and we stand together now against this disgraceful assault on our Constitutional rights.",954437161901875200,278124059,SenBlumenthal,2018-01-19T19:35:26.000Z,1.0,1.0,constitutionality and jurisprudence,constitutionality and jurisprudence,True,1.0,"['relevant', 'relevant']","['A2Q1YS118AO2BP', 'A2R2YZTSME1K3F']"
relevance_tweets17_500,relevant,Chaffetz: Explanation for tarmac meeting doesn't add up |  https://t.co/Abc8ZPy81c,983858945558065152,17800215,jasoninthehouse,2018-04-11T00:07:06.000Z,1.0,1.0,political,,True,1.0,"['irrelevant', 'relevant']","['A2Q1YS118AO2BP', 'A38DC3BG1ZCVZ2']"
relevance_tweets17_501,relevant,"Failure of GOP ACA repeal bill in July was a big moment, but the fight isn’t over. Trump can still sabotage ACA.",897614828356997120,137794015,RepTedDeutch,2017-08-16T00:23:46.000Z,1.0,1.0,political,policy prescription and evaluation,True,1.0,"['relevant', 'relevant']","['A32CMQGGTSUK6Z', 'ACDX50KGPE97I']"
relevance_tweets17_502,relevant,"@RepCarolMoss @elforesto Here are some of those statements, particularly about how the administration has the authority to end this policy and how they need to use it.
https://t.co/ZrjahMeERBhttps://t.co/bsO7FvX3N8https://t.co/5dMNnwlk5Z",1009037464529440769,262756641,senorrinhatch,2018-06-19T11:37:33.000Z,1.0,1.0,policy prescription and evaluation,,True,1.0,"['relevant', 'relevant']","['A37WDOIQH6JM6V', 'A3CVY8G619MGTI']"
relevance_tweets17_503,relevant,"Preston Sharp is an impressive young man who sets a shinning example for people of all ages throughout our country. We need to respect and honor our veterans, our flag, and our country. #SOTU",958528468903497728,2253968388,RepByrne,2018-01-31T02:32:50.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['relevant', 'irrelevant']","['A2Q1YS118AO2BP', 'ACDX50KGPE97I']"
relevance_tweets17_504,relevant,"Last year, a Sacramento judge cited the broad immunity provided by the Communications Decency Act in dismissing  charges against Backpage. We must act to give these victims the justice they deserve. https://t.co/1agTJgG2hx #SESTA",976251230577156096,18915145,senrobportman,2018-03-21T00:16:45.000Z,1.0,1.0,constitutionality and jurisprudence,morality,True,1.0,"['relevant', 'irrelevant']","['A23WTODPHXZ68Y', 'A2Q1YS118AO2BP']"
relevance_tweets17_505,relevant,Congrats @amyklobuchar on the debate last night – once again you showed Minnesotans how fortunate we are to have you representing our state.,912721572141633536,171968009,SenFranken,2017-09-26T16:52:35.000Z,1.0,1.0,public opinion,other,True,1.0,"['relevant', 'relevant']","['A2KLJKDG90K1PP', 'ATR6RB1RULOC0']"
relevance_tweets17_506,relevant,.@politico We need to pass my #MARALAGOAct to ensure Americans know who's meeting w/@POTUS &amp; influencing government policy. What does WH have to hide? https://t.co/1xUn8t8u3X,863035117702451200,60828944,SenatorTomUdall,2017-05-12T14:16:21.000Z,1.0,1.0,constitutionality and jurisprudence,policy prescription and evaluation,True,1.0,"['relevant', 'relevant']","['A2R2YZTSME1K3F', 'A3CVY8G619MGTI']"
relevance_tweets17_507,relevant,"It’s real simple why: that’s the priority of Texans. We want more jobs, we want higher wages, we want more opportunity. Texans understand that the way you get jobs is lower taxes, lower regulations &amp; creating an environment where small biz can prosper. —&gt; https://t.co/RsBCnlTUuD",1039637297711521793,1074480192,SenTedCruz,2018-09-11T22:10:21.000Z,1.0,1.0,economic,economic,True,1.0,"['relevant', 'relevant']","['A2KLJKDG90K1PP', 'A2Q1YS118AO2BP']"
relevance_tweets17_508,relevant,I began my remarks at the Roundhouse today by denouncing President Trump's #MuslimBan. My full speech is here: https://t.co/V1GEyDnpRL,826175714781130752,1099199839,MartinHeinrich,2017-01-30T21:10:14.000Z,1.0,1.0,policy prescription and evaluation,morality,True,1.0,"['relevant', 'relevant']","['A17D6BK59S31BM', 'ACDX50KGPE97I']"
relevance_tweets17_509,irrelevant,"Happy Halloween! Make sure to have fun and stay safe!
https://t.co/tma7nTQgRN",1057700845188472832,31801993,FrankPallone,2018-10-31T18:28:27.000Z,0.0,0.0,,,True,0.0,"['irrelevant', 'irrelevant']","['A2KLJKDG90K1PP', 'A37WDOIQH6JM6V']"
relevance_tweets17_510,relevant,Family Planning providers—part of the #TitleX program—deliver critical health care services &amp; are especially needed in rural communities.,837029757346795520,293131808,PattyMurray,2017-03-01T20:00:20.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['relevant', 'relevant']","['A23WTODPHXZ68Y', 'A2R2YZTSME1K3F']"
relevance_tweets17_511,relevant,Alexander votes to take first step toward tax reform: https://t.co/5crwdtilhI,921196043387265025,76649729,SenAlexander,2017-10-20T02:07:06.000Z,1.0,1.0,,economic,True,1.0,"['relevant', 'relevant']","['A17D6BK59S31BM', 'ACDX50KGPE97I']"
relevance_tweets17_512,relevant,I'm live asking questions at #HASC. Tune in here: https://t.co/5n8eMRTTUR,986616920236576769,51228911,RepMikeTurner,2018-04-18T14:46:18.000Z,1.0,1.0,,,True,1.0,"['relevant', 'irrelevant']","['A23WTODPHXZ68Y', 'ACDX50KGPE97I']"
