id,sentenceid,text,party,year,ground_truth,original_annotations
manifestos_social_ideology_555,50006501,Expand local youth services.,LD,1997,Liberal,"{""1.53e+07"":-1,""1.71e+07"":-1,""1.74e+07"":-1,""1.86e+07"":-1,""1.89e+07"":-1,""2.08e+07"":-1,""2.09e+07"":-1,""2.10e+07"":-1,""2.12e+07"":-1,""2.14e+07"":-1,""2647839"":-1,""3307853"":-1,""5112203"":-1,""7995027"":-1,""874567"":-1}"
manifestos_social_ideology_556,1080008351,We will introduce across the country an initative pioneered by Liberal Democrat-run councils such as South Somerset and Richmond.,LD,1992,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_557,1110003591,There are many more cost-effective ways of reducing crime than ever-longer sentences.,LD,2001,Liberal,"{""1.04e+07"":0,""1.10e+07"":-1,""1.53e+07"":-1,""1.68e+07"":-1,""1.82e+07"":-1,""1.87e+07"":-1}"
manifestos_social_ideology_558,1120000311,"Britain stands more prosperous, more equal, more respected.",Lab,2001,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_559,30003051,Labour will examine the structure of local government to ensure that it is democratic and effective.,Lab,1987,Liberal,"{""1.35e+07"":-1,""1.90e+07"":-1,""2.09e+07"":-1,""2.12e+07"":-1,""4652872"":-1,""4680678"":-1,""8968750"":-1}"
manifestos_social_ideology_560,1140005311,"We can fashion a new relationship with the United States: a partnership of influence, not one of uncritical subordination.",LD,2005,Liberal,"{""1.73e+07"":-1}"
manifestos_social_ideology_561,10000871,to exercise strong leadership where government needs to be strong in protecting the nation against potential aggression and the citizen against lawlessness.,Con,1987,Conservative,"{""1.11e+07"":1,""1.24e+07"":1,""1.49e+07"":1,""1.81e+07"":1,""1.93e+07"":1,""1.98e+07"":1,""2.01e+07"":1,""2.06e+07"":1,""2.13e+07"":1,""2.14e+07"":1,""313343"":1,""5112203"":1,""9458742"":1,""946983"":1}"
manifestos_social_ideology_562,1140000281,It is a privilege at this election to be leading the most socially progressive party in British politics.,LD,2005,Liberal,"{""1.93e+07"":-1}"
manifestos_social_ideology_563,50008701,And with your support we believe we can make a difference too.,LD,1997,Liberal,"{""1.32e+07"":-1,""2.10e+07"":-1}"
manifestos_social_ideology_564,1150005781,"The new Labour case. Healthcare is too precious to be left to chance, too central to life chances to be left to your wealth.",Lab,2005,Liberal,"{""1.30e+07"":-1,""1.87e+07"":-1}"
manifestos_social_ideology_565,50000051,The choice you make will shape Britain's future for the next 50 years.,LD,1997,Liberal,"{""6349089"":-1}"
manifestos_social_ideology_566,60005541,The attorney general's power to appeal unduly lenient sentences will be extended.,Lab,1997,Conservative,"{""1.24e+07"":1,""1.53e+07"":1,""1.86e+07"":1,""1.98e+07"":1,""2.00e+07"":1,""2.03e+07"":1,""2.08e+07"":1,""2.09e+07"":1,""2.14e+07"":1,""2793302"":1,""568434"":-1,""787803"":1}"
manifestos_social_ideology_567,1090005741,The Ministry will also initiate legislation for women.,Lab,1992,Liberal,"{""1.42e+07"":-1,""1.53e+07"":-1,""1.82e+07"":-1}"
manifestos_social_ideology_568,1070000981,We will support the UN's efforts to secure a fair and lasting solution.,Con,1992,Liberal,"{""2793302"":-1}"
manifestos_social_ideology_569,50003181,"Our commitment: Liberal Democrats will pursue practical measures to rebuild Britain's communities, tackle the causes of crime, reduce homelessness and make people safer in their homes and on the streets.",LD,1997,Liberal,"{""1.15e+07"":-1,""1.42e+07"":-1,""1.45e+07"":-1,""1.52e+07"":-1,""1.68e+07"":-1,""1.85e+07"":-1,""1.93e+07"":0,""2.00e+07"":0,""2.01e+07"":-1,""2.10e+07"":-1,""2.13e+07"":-1,""5112203"":-1,""8968750"":-1,""946983"":-1}"
manifestos_social_ideology_570,40010711,"We have published information on the workings of government previously held secret -including the composition of cabinet committees, and the structure of the security and intelligence services.",Con,1997,Liberal,"{""1.81e+07"":-1,""1.98e+07"":-1,""2.06e+07"":1,""2.12e+07"":-1,""2.13e+07"":-1,""3307853"":-1}"
manifestos_social_ideology_571,1080004041,Tougher action on food safety. We will transfer responsibility for food standards from the Ministry of Agriculture to a new Food and Drugs Commission.,LD,1992,Liberal,"{""1.53e+07"":-1,""1.86e+07"":-1,""2.09e+07"":-1,""2.11e+07"":-1,""2.13e+07"":1}"
manifestos_social_ideology_572,1070016821,"We will always give the security forces our full backing within the rule of the law, and - against Labour opposition - ensure that they have the special powers they need to protect the whole community from violence.",Con,1992,Conservative,"{""1.10e+07"":1,""1.52e+07"":1,""1.63e+07"":1,""1.68e+07"":1,""1.93e+07"":1}"
manifestos_social_ideology_573,1080006551,"Proportional representation for elections and modernising Parliamentary procedures will help to end the discrimination against women on elected bodies and in government at European, national and local levels.",LD,1992,Liberal,"{""1.10e+07"":-1,""1.52e+07"":-1,""1.68e+07"":-1,""3731467"":-1}"
manifestos_social_ideology_574,1150003841,Parents have a duty to get their children to attend school.,Lab,2005,Liberal,"{""1.57e+07"":-1,""1.93e+07"":-1,""2.04e+07"":-1}"
manifestos_social_ideology_575,60009161,Every country must have firm control over immigration and Britain is no exception.,Lab,1997,Conservative,"{""1.24e+07"":1,""1.49e+07"":1,""1.81e+07"":1,""1.85e+07"":0,""1.89e+07"":1,""1.93e+07"":1,""2.03e+07"":1,""2.04e+07"":0,""2.09e+07"":1,""2.10e+07"":1,""2.13e+07"":1,""2.14e+07"":1,""946983"":1,""9958248"":1}"
manifestos_social_ideology_576,50003451,"Within one year, we will give police authorities the resources to put an extra 3,000 police officers on the beat.",LD,1997,Conservative,"{""1.52e+07"":1,""1.54e+07"":1,""1.98e+07"":1,""2.00e+07"":1,""2.06e+07"":1,""2.08e+07"":1,""2.10e+07"":1,""2.12e+07"":1,""2.13e+07"":1,""3307853"":1,""5983773"":1,""8450718"":1,""8968750"":1}"
manifestos_social_ideology_577,1100001531,Victims first. Too often criminals seem to enjoy more rights than their victims.,Con,2001,Conservative,"{""1.10e+07"":1,""1.51e+07"":1,""1.57e+07"":1,""1.68e+07"":1,""1.93e+07"":1}"
manifestos_social_ideology_578,40011001,We have demonstrated we are not against change where it is practical and beneficial.,Con,1997,Liberal,"{""2.10e+07"":-1}"
manifestos_social_ideology_579,60009101,We will seek to end unjustifiable discrimination wherever it exists.,Lab,1997,Liberal,"{""1.18e+07"":-1,""1.20e+07"":-1,""1.24e+07"":-1,""1.52e+07"":-1,""1.58e+07"":-1,""1.83e+07"":-1,""1.89e+07"":-1,""2.00e+07"":0,""2.03e+07"":-1,""2.04e+07"":-1,""2.10e+07"":-1,""2.13e+07"":-1,""2.14e+07"":-1,""2.15e+07"":-1,""568434"":-1}"
manifestos_social_ideology_580,1160009901,Combat climate change. We will reduce carbon emissions in line with our international commitments.,Con,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_581,1140002311,"Both the Conservatives and Labour like to talk tough, but have failed to deliver.",LD,2005,Conservative,"{""1.40e+07"":1,""1.52e+07"":1}"
manifestos_social_ideology_582,50007081,"We will give statutory force to the Commission for Racial Equality's Code of Practice in employment, and ensure that Britain plays a leading role in strengthening anti-discrimination legislation throughout the European Union.",LD,1997,Liberal,"{""1.10e+07"":-1,""1.18e+07"":-1,""1.24e+07"":-1,""1.26e+07"":-1,""1.30e+07"":-1,""1.40e+07"":-1,""1.42e+07"":-1,""1.45e+07"":-1,""1.51e+07"":-1,""1.52e+07"":-1,""1.57e+07"":-1,""1.58e+07"":-1,""1.81e+07"":-1,""1.82e+07"":-1,""1.86e+07"":-1,""1.87e+07"":-1,""1.93e+07"":-1,""1.96e+07"":-1,""1.98e+07"":-1,""1837834"":1,""2.00e+07"":0,""2.01e+07"":-1,""2.03e+07"":-1,""2.04e+07"":-1,""2.06e+07"":-1,""2.07e+07"":-1,""2.08e+07"":-1,""2.09e+07"":-1,""2.10e+07"":-1,""2.11e+07"":-1,""2.12e+07"":-1,""2.13e+07"":-1,""2.14e+07"":-1,""2785872"":-1,""3307853"":-1,""5108677"":-1,""5112203"":-1,""5768369"":-1,""6340562"":-1,""6342862"":-1,""7591372"":-1,""7994710"":-1,""7995027"":-1,""9015611"":-1,""9270508"":-1,""9289597"":-1}"
manifestos_social_ideology_583,1170000951,"It is a full programme for a Liberal Democrat government, setting out our approach to all public services, to fiscal discipline, and to Britain's place in the changing world.",LD,2010,Liberal,"{""3626598"":-1}"
manifestos_social_ideology_584,1080004511,We will guarantee every child access to two years' preschool education with a choice of preschool provision.,LD,1992,Liberal,"{""1.51e+07"":-1,""1.53e+07"":-1,""1.57e+07"":-1}"
manifestos_social_ideology_585,60010381,Labour has traditionally been the party of internationalism.,Lab,1997,Liberal,"{""1.36e+07"":-1,""6336109"":-1}"
manifestos_social_ideology_586,1180005831,"We will expand the role of NHS nurses, particularly in primary care, in line with the best clinical evidence.",Lab,2010,Liberal,"{""1.84e+07"":-1}"
manifestos_social_ideology_587,1080000281,"And we are clear that if we want to make a modern Britain, we must first change Britain.",LD,1992,Liberal,"{""1.40e+07"":-1,""1.57e+07"":-1}"
manifestos_social_ideology_588,1150006591,We want every woman to be supported by the same midwife throughout her pregnancy.,Lab,2005,Liberal,"{""1.57e+07"":-1}"
manifestos_social_ideology_589,1160012101,The global downturn has shaken up rich and poor countries alike.,Con,2010,Liberal,"{""2.02e+07"":-1}"
manifestos_social_ideology_590,1090006021,"We shall seek to involve the four former Soviet nuclear republics, together with France and China.",Lab,1992,Conservative,"{""1.53e+07"":1}"
manifestos_social_ideology_591,1120006621,"The figures are now 75 per cent and 72 per cent respectively, well on the way to meeting our targets of 80 per cent in English and 75 per cent in maths by 2002.",Lab,2001,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_592,1150008991,"There have been major strides forward in recent years: in Indonesia, Afghanistan and many parts of Africa and Latin America, democracy is being extended.",Lab,2005,Liberal,"{""1.82e+07"":-1}"
manifestos_social_ideology_593,1070008661,"We will mount a drive against school truancy, and set up a Task Force to find the best ways of co-ordinating the work of local agencies helping young people at risk of becoming offenders.",Con,1992,Liberal,"{""1.30e+07"":-1,""1.41e+07"":-1,""1.51e+07"":-1,""1.68e+07"":-1}"
manifestos_social_ideology_594,1140000011,"That means that policies in those nations are increasingly different from those in England - reflecting different choices, priorities and circumstances, and often the influence of Liberal Democrats in government.",LD,2005,Liberal,"{""2.20e+07"":-1}"
manifestos_social_ideology_595,1110005061,"We are committed to improving the quality of the existing network, with the safety benefits that this would bring.",LD,2001,Liberal,"{""6342862"":-1}"
manifestos_social_ideology_596,40007281,500 people were charged with that offence in 1995 alone.,Con,1997,Conservative,"{""1.20e+07"":0,""1.25e+07"":1,""2.10e+07"":1,""2.11e+07"":1,""2.12e+07"":1,""2.13e+07"":1,""3280015"":1,""6340793"":1,""7918256"":1,""7954010"":1,""7995027"":1}"
manifestos_social_ideology_597,40003961,Some women still face barriers to doing well.,Con,1997,Liberal,"{""1.24e+07"":0,""1.45e+07"":-1,""1.52e+07"":-1,""1.98e+07"":-1,""2.00e+07"":-1,""2.04e+07"":-1,""2.11e+07"":-1,""2.12e+07"":-1,""2.13e+07"":0,""37796"":-1,""5983773"":0,""7918256"":-1,""8382218"":-1,""8836799"":-1,""8893451"":-1,""8968750"":-1,""946983"":-1}"
manifestos_social_ideology_598,1080004551,Reduce class sizes.,LD,1992,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_599,1170005231,"We believe that such an agreement must be based on reducing emissions overall, while equalising emissions between the developed and developing worlds - the principle of contraction and convergence.",LD,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_600,1180005991,More services will be available from GPs and through local pharmacists.,Lab,2010,Liberal,"{""1.53e+07"":-1}"
manifestos_social_ideology_601,1160007231,"We are determined that early release will not be introduced again, so we will redevelop the prison estate and increase capacity as necessary to stop it.",Con,2010,Conservative,"{""1.10e+07"":1,""1.52e+07"":1,""1.57e+07"":1,""1.87e+07"":1}"
manifestos_social_ideology_602,1110008281,Support recent European anti-discrimination legislation.,LD,2001,Liberal,"{""1.10e+07"":-1,""1.30e+07"":-1,""1.42e+07"":-1,""1.82e+07"":-1,""1.88e+07"":-1}"
manifestos_social_ideology_603,1090003581,"Sixteen year olds not in full-time education will be entitled to a new traineeship lasting for up to two years, with an option of a further two years.",Lab,1992,Liberal,"{""1.42e+07"":-1,""1.53e+07"":-1,""1.68e+07"":-1}"
manifestos_social_ideology_604,50003441,"We will: Put 3,000 more police officers on the beat.",LD,1997,Conservative,"{""1.20e+07"":1,""1.25e+07"":1,""1.51e+07"":1,""1.52e+07"":1,""1.58e+07"":1,""1.83e+07"":1,""1.98e+07"":1,""1886681"":1,""2.01e+07"":1,""2.02e+07"":1,""2.10e+07"":1,""2.11e+07"":1,""2.13e+07"":1,""2.14e+07"":1,""3307853"":1,""5112203"":1,""8382218"":1,""874567"":-1,""8968750"":1}"
manifestos_social_ideology_605,1150010811,"1997-2005: Power devolved to Scotland, Wales, London.",Lab,2005,Conservative,"{""1.82e+07"":1}"
manifestos_social_ideology_606,1180004631,We have high expectations for children with special educational needs and schools will be held to account for how well they meet the needs of these pupils.,Lab,2010,Liberal,"{""1.84e+07"":-1}"
manifestos_social_ideology_607,1140006221,"But I do not believe that you need to have been born and brought up in a rural way of life to recognise that the Conservatives represent a countryside for the privileged few, whilst Labour are completely out of touch with rural needs and way of life.",LD,2005,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_608,60005441,replace widespread repeat cautions with a single final warning;,Lab,1997,Conservative,"{""1.10e+07"":1,""1.11e+07"":1,""1.20e+07"":1,""1.30e+07"":0,""1.40e+07"":1,""1.47e+07"":1,""1.51e+07"":1,""1.52e+07"":1,""1.53e+07"":1,""1.57e+07"":1,""1.63e+07"":1,""1.68e+07"":1,""1.71e+07"":1,""1.73e+07"":-1,""1.74e+07"":1,""1.79e+07"":1,""1.81e+07"":1,""1.82e+07"":1,""1.85e+07"":1,""1.86e+07"":1,""1.87e+07"":1,""1.89e+07"":1,""1.93e+07"":1,""1954947"":1,""2.00e+07"":0,""2.02e+07"":1,""2.04e+07"":1,""2.06e+07"":1,""2.07e+07"":1,""2.08e+07"":1,""2.09e+07"":1,""2.10e+07"":1,""2.12e+07"":1,""2.13e+07"":1,""2.14e+07"":-1,""4917076"":-1,""7557336"":1,""9137449"":1}"
manifestos_social_ideology_609,40008651,"We also must make sure that everyone, wherever they live, has the support of a strong, tolerant and civilised community.",Con,1997,Liberal,"{""1.53e+07"":-1,""1.74e+07"":-1,""1.86e+07"":-1,""1.98e+07"":-1,""2.01e+07"":-1,""2.03e+07"":-1,""2.09e+07"":-1,""2.12e+07"":-1,""3773194"":0,""5270743"":-1,""7918256"":-1}"
manifestos_social_ideology_610,1070015361,"Our aim is to make the performing arts, museums and our heritage accessible to all.",Con,1992,Liberal,"{""1.53e+07"":-1}"
manifestos_social_ideology_611,1100001171,Labour have talked tough on law and order but they have failed to deliver.,Con,2001,Conservative,"{""1.13e+07"":1,""1.40e+07"":1,""6342862"":1}"
manifestos_social_ideology_612,1170005551,Support a global fund for social protection to help developing countries build viable welfare systems.,LD,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_613,1160006721,"To give parents better access to a good school, we will: give parents the power to save local schools threatened by closure, allowing communities the chance to take over and run good small schools",Con,2010,Liberal,"{""1.51e+07"":-1,""5647650"":-1}"
manifestos_social_ideology_614,1070008471,"This places the responsibility for dangerous driving, damage, injury or death following from the taking of a vehicle squarely on the shoulders of those in it.",Con,1992,Conservative,"{""1.17e+07"":0,""1.53e+07"":1,""1.63e+07"":1,""1.74e+07"":1,""1.82e+07"":1,""1.86e+07"":1,""2.08e+07"":1,""2.09e+07"":1,""2.10e+07"":1,""2.11e+07"":1,""2.13e+07"":1}"
manifestos_social_ideology_615,50007831,We will press for the conclusion of a verifiable Comprehensive Test Ban Treaty.,LD,1997,Liberal,"{""2.14e+07"":-1}"
manifestos_social_ideology_616,1090006071,We will in addition work for a global ban on chemical and biological weapons and stronger controls to prevent proliferation of ballistic missiles.,Lab,1992,Liberal,"{""1.82e+07"":-1}"
manifestos_social_ideology_617,1120016631,"7 Recruit an extra 10,000 teachers",Lab,2001,Liberal,"{""1.42e+07"":-1,""1.51e+07"":-1}"
manifestos_social_ideology_618,1120007911,It is to improve the nation's health.,Lab,2001,Liberal,"{""1.16e+07"":-1}"
manifestos_social_ideology_619,1080006731,"We will implement the 1986 Disabled Persons Act in full, giving priority to the development of advocacy schemes.",LD,1992,Liberal,"{""1.42e+07"":-1,""1.45e+07"":-1,""1.52e+07"":-1,""1.53e+07"":-1,""1.74e+07"":-1,""1.86e+07"":-1,""1.96e+07"":0,""2.08e+07"":-1,""2.09e+07"":-1,""2.12e+07"":-1}"
manifestos_social_ideology_620,10007451,Those who commit serious crimes can now expect much tougher punishment.,Con,1987,Conservative,"{""1.04e+07"":1,""1.10e+07"":1,""1.11e+07"":1,""1.14e+07"":1,""1.17e+07"":1,""1.18e+07"":1,""1.20e+07"":1,""1.22e+07"":1,""1.23e+07"":1,""1.32e+07"":1,""1.34e+07"":1,""1.40e+07"":1,""1.41e+07"":1,""1.42e+07"":1,""1.43e+07"":1,""1.45e+07"":1,""1.49e+07"":1,""1.51e+07"":1,""1.52e+07"":1,""1.53e+07"":1,""1.54e+07"":1,""1.57e+07"":1,""1.58e+07"":1,""1.68e+07"":1,""1.73e+07"":0,""1.74e+07"":1,""1.75e+07"":1,""1.76e+07"":1,""1.81e+07"":1,""1.83e+07"":1,""1.84e+07"":1,""1.85e+07"":1,""1.87e+07"":1,""1.88e+07"":1,""1.90e+07"":1,""1.93e+07"":1,""1.95e+07"":-1,""1.98e+07"":1,""2.00e+07"":1,""2.01e+07"":1,""2.02e+07"":1,""2.03e+07"":1,""2.04e+07"":1,""2.05e+07"":1,""2.06e+07"":1,""2.07e+07"":1,""2.08e+07"":1,""2.09e+07"":1,""2.10e+07"":1,""2.11e+07"":1,""2.12e+07"":1,""2.13e+07"":1,""2.14e+07"":1,""2.18e+07"":1,""2.20e+07"":1,""2.21e+07"":1,""2785872"":1,""3307853"":1,""5112203"":1,""5372456"":-1,""5768369"":1,""6340793"":1,""7995027"":-1,""8382218"":1,""8893451"":1,""9458742"":1,""9492762"":1,""9695483"":1,""9778413"":1,""9958248"":1}"
manifestos_social_ideology_621,1170006051,Support the establishment of an International Arms Trade Treaty to limit the sale of arms to dangerous regimes and work for a full international ban on cluster munitions.,LD,2010,Liberal,"{""1.82e+07"":-1}"
manifestos_social_ideology_622,1110007781,We will support the disestablishment of the Church of England to end political interference in the Church.,LD,2001,Liberal,"{""1.42e+07"":-1,""1.57e+07"":-1}"
manifestos_social_ideology_623,1150009901,"And the transformation of our great cities is, in great part, a story of culture-led regeneration.",Lab,2005,Liberal,"{""1.42e+07"":-1}"
manifestos_social_ideology_624,1160010471,"We will promote responsible pet ownership by introducing effective codes of practice under the Animal Welfare Act, and target irresponsible owners of dangerous dogs.",Con,2010,Liberal,"{""2.02e+07"":-1}"
manifestos_social_ideology_625,1070011421,We have tightened controls on the import of wild birds and will press the EC to do the same.,Con,1992,Liberal,"{""1.51e+07"":-1,""1.82e+07"":-1}"
manifestos_social_ideology_626,1090004781,"Every government policy will be subjected to environmental appraisal, co-ordinated by a Cabinet Minister for Environmental Protection.",Lab,1992,Liberal,"{""1.51e+07"":-1,""2.05e+07"":-1,""6376956"":-1}"
manifestos_social_ideology_627,1110010631,We will press opponents of the court to recognise its authority.,LD,2001,Liberal,"{""1.10e+07"":-1,""1.51e+07"":-1}"
manifestos_social_ideology_628,1070006121,made available more reports on matters of public concern such as food safety and industrial risks.,Con,1992,Liberal,"{""1.51e+07"":-1,""1.57e+07"":-1,""5647650"":-1}"
manifestos_social_ideology_629,1110002991,"Green Action. Learning for a Green Future. We will increase environmental awareness amongst young people, by encouraging local environmental projects and by teaching sustainability in schools.",LD,2001,Liberal,"{""1.30e+07"":-1}"
manifestos_social_ideology_630,40007711,We will give the courts the power to detain persistent 12-14 year old offenders in secure training centres once the places become available.,Con,1997,Conservative,"{""1.19e+07"":1,""1.52e+07"":1,""2.03e+07"":1,""2.07e+07"":-1,""2.09e+07"":1,""2.10e+07"":1,""2.12e+07"":1,""2.13e+07"":1,""3280015"":1,""7424964"":1,""7918256"":1,""7954010"":1,""7995027"":1}"
manifestos_social_ideology_631,1150000211,"I have met youngsters in Blackpool and London whose lives have been transformed by the New Deal - once written off, they are now full of confidence and ambition.",Lab,2005,Liberal,"{""1.16e+07"":-1}"
manifestos_social_ideology_632,1130002381,"We will recruit 5,000 new police officers each year, radically cut paperwork and introduce genuine local accountability, through elected police commissioners.",Con,2005,Conservative,"{""1.13e+07"":1,""1.30e+07"":1,""1.73e+07"":1,""1.95e+07"":1,""2.00e+07"":1}"
manifestos_social_ideology_633,1120013491,The best of local government is an inspiring example of what government can achieve.,Lab,2001,Liberal,"{""2.03e+07"":-1}"
manifestos_social_ideology_634,1140002111,"For those who live nearer school, there still need to be safe alternatives to the car",LD,2005,Liberal,"{""1.42e+07"":-1,""1.53e+07"":-1,""1.68e+07"":-1}"
manifestos_social_ideology_635,1160009721,"We will protect our precious habitats and natural resources, and promote a sustainable farming industry.",Con,2010,Conservative,"{""1.82e+07"":1}"
manifestos_social_ideology_636,1070015041,"We will establish a new Environment Agency which will bring together the functions of the National Rivers Authority, Her Majesty's Inspectorate of Pollution and the waste regulation functions of local authorities.",Con,1992,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_637,1140005451,"Britain must work through the United Nations, as a committed member of the EU, and with the US to promote international law, democracy and respect for human rights.",LD,2005,Liberal,"{""1.13e+07"":-1,""1.73e+07"":-1}"
manifestos_social_ideology_638,1150002951,Education is still our number one priority.,Lab,2005,Liberal,"{""1.68e+07"":-1}"
manifestos_social_ideology_639,1160006461,We will ensure that our exam system is measured against the most rigorous systems in the world.,Con,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_640,1140005071,"We will not allow new incinerators for municipal waste unless they can be shown to be the best environmental option after considering all alternatives, including new technologies where waste reduction and reuse are not possible.",LD,2005,Liberal,"{""1.10e+07"":-1,""1.73e+07"":-1}"
manifestos_social_ideology_641,1090004851,"Clean water, healthy food. We will ensure that our drinking water, beaches and rivers meet the highest European standards and end the dumping of industrial waste at sea.",Lab,1992,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_642,1140007361,"So we will strengthen local democracy, taking power down from Whitehall and reducing central interference and the burden of inspection.",LD,2005,Liberal,"{""1.63e+07"":-1}"
manifestos_social_ideology_643,10009331,"It would strike at our relations with our most important ally, weakening the American commitment to Europe's defences.",Con,1987,Conservative,"{""2.12e+07"":1,""2.13e+07"":1}"
manifestos_social_ideology_644,1160010001,"Ambitious goals for reducing emissions. Climate change is a global phenomenon, and that means the world must work together to reduce harmful emissions.",Con,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_645,50003471,Tackle youth crime.,LD,1997,Conservative,"{""1.18e+07"":1,""1.74e+07"":1,""1.75e+07"":1,""1.87e+07"":1,""1.88e+07"":1,""2.06e+07"":1,""2.08e+07"":1,""2.09e+07"":1,""2.12e+07"":1,""2.13e+07"":1,""5112203"":-1,""5816451"":1,""5983773"":1,""8968750"":-1,""9054964"":1}"
manifestos_social_ideology_646,1140002711,"We will establish hate-crimes investigation units in each police force to co-ordinate information and action against racism, homophobia and other hate crimes.",LD,2005,Liberal,"{""1.42e+07"":-1,""1.52e+07"":-1,""1.82e+07"":-1,""2.00e+07"":-1}"
manifestos_social_ideology_647,20002371,The Home Office should consider extending the period of automatic remission for less serious offences.,LD,1987,Liberal,"{""1.24e+07"":-1,""1.49e+07"":-1,""1.51e+07"":-1,""1.52e+07"":-1,""1.81e+07"":-1,""1.85e+07"":-1,""1.97e+07"":-1,""1.98e+07"":-1,""2.12e+07"":-1,""2.13e+07"":-1,""2.14e+07"":-1,""313343"":-1,""3559862"":-1,""5112203"":-1,""6340793"":-1,""8968750"":1}"
manifestos_social_ideology_648,1140001361,"If the causes of ill-health aren't tackled, the NHS of the future won't be able to cope - so we will give people the information and opportunities to make healthy choices, for example through clearer food and alcohol labelling.",LD,2005,Liberal,"{""1.38e+07"":-1,""1.73e+07"":-1}"
manifestos_social_ideology_649,1100001431,Conservatives will end the nonsense whereby criminals know full well they will serve only a fraction of the prison sentence handed down by a judge.,Con,2001,Conservative,"{""1.10e+07"":1,""1.40e+07"":1,""1.51e+07"":1,""1.57e+07"":1,""1.93e+07"":1}"
manifestos_social_ideology_650,1120001341,"We will engage fully in Europe, help enlarge the European Union and make it more effective, and insist that the British people have the final say on any proposal to join the Euro.",Lab,2001,Liberal,"{""1.10e+07"":-1}"
manifestos_social_ideology_651,20006271,The Alliance is determined to protect and improve the quality of life in both.,LD,1987,Liberal,"{""1.35e+07"":-1,""1.53e+07"":-1,""1.89e+07"":-1,""2.10e+07"":-1,""2.12e+07"":-1,""2.13e+07"":-1,""5013710"":-1}"
manifestos_social_ideology_652,1090005731,She will monitor the work of all other departments and co-ordinate action for equal opportunities across government.,Lab,1992,Liberal,"{""1.10e+07"":-1,""1.51e+07"":-1,""1.57e+07"":-1}"
manifestos_social_ideology_653,1070007791,This addition to our already extensive legal provision will give a right to at least 14 weeks' maternity leave and protection against dismissal on grounds of pregnancy.,Con,1992,Liberal,"{""1.10e+07"":-1,""1.30e+07"":-1,""1.51e+07"":-1,""1.68e+07"":-1}"
manifestos_social_ideology_654,1180012361,"We will continue to drive reform of the humanitarian agencies at the UN and work to build an international consensus on 'responsibility to protect', while supporting the International Criminal Court in bringing previously untouchable criminals to justice.",Lab,2010,Conservative,"{""1.10e+07"":1}"
manifestos_social_ideology_655,1140001601,"I taught some of the most disadvantaged children in the country, and I saw at first hand the power of a high-quality education.",LD,2005,Liberal,"{""1.73e+07"":-1}"
manifestos_social_ideology_656,1100006241,It's time for common sense.,Con,2001,Conservative,"{""2.18e+07"":1}"
manifestos_social_ideology_657,1140001031,Your chances of surviving life-threatening and debilitating illnesses improve the swifter the diagnosis.,LD,2005,Liberal,"{""1.73e+07"":-1}"
manifestos_social_ideology_658,1160006281,Better teachers and tougher discipline. The single most important thing for a good education is for every child to have access to a good teacher.,Con,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_659,1120012401,"In time, all offenders will have their own plan for return to lawful life, star ting in custody with drug treatment or literacy training.",Lab,2001,Liberal,"{""1.42e+07"":-1,""1.51e+07"":-1,""1.57e+07"":-1,""1.82e+07"":-1,""1.93e+07"":-1}"
manifestos_social_ideology_660,1160010501,"and, promote new green spaces and wildlife corridors to help animals adapt and thrive in the face of climate change.",Con,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_661,1160010301,"Conserve and enhance the natural environment. We will protect and improve the UK's natural environment, and pioneer new schemes to improve conservation.",Con,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_662,1080007851,"We believe in citizenship, not subjecthood - in the ability of all individuals to exercise power over the institutions that govern their lives.",LD,1992,Liberal,"{""1.90e+07"":-1,""2.18e+07"":-1}"
manifestos_social_ideology_663,1130003571,"A Conservative Government will therefore introduce a Bill, and offer Parliament a free vote, to overturn the Government's ban on hunting with dogs.",Con,2005,Conservative,"{""1.82e+07"":1,""2.00e+07"":1}"
manifestos_social_ideology_664,20001151,"We will combat discrimination against black people in housing and employment and take positive steps through such measures as contract compliance to secure equal opportunities for racial minorities, and we will devote more police resources to dealing with racial harassment.",LD,1987,Liberal,"{""1.11e+07"":-1,""1.24e+07"":-1,""1.75e+07"":-1,""1.81e+07"":-1,""1.88e+07"":0,""1.98e+07"":-1,""2.01e+07"":-1,""2.06e+07"":-1,""2.08e+07"":-1,""2.09e+07"":-1,""2.10e+07"":-1,""2.12e+07"":-1,""2.13e+07"":-1,""313343"":-1,""5112203"":-1,""8968750"":-1,""946983"":-1}"
